HorizonBlue.NothingButRequiemfeatAikapinChiyoko.IN,684.0,134.0,213.0,53.0,1084.0
HumaN.SOTUI.EZ,66.0,12.0,32.0,1.0,111.0
HumaN.SOTUI.HD,167.0,19.0,19.0,17.0,222.0
HumaN.SOTUI.IN,418.0,55.0,63.0,18.0,554.0
Igallta.SeURa.AT,801.0,115.0,121.0,77.0,1114.0
Igallta.SeURa.EZ,178.0,21.0,193.0,22.0,414.0
Igallta.SeURa.HD,255.0,41.0,253.0,52.0,601.0
Igallta.SeURa.IN,675.0,27.0,219.0,97.0,1018.0
iLArtifact.Link0.EZ,160.0,40.0,257.0,25.0,482.0
iLArtifact.Link0.HD,244.0,112.0,500.0,69.0,925.0
iLArtifact.Link0.IN,700.0,97.0,388.0,94.0,1279.0
IMustSayNo.TangJuan.EZ,24.0,18.0,17.0,17.0,76.0
IMustSayNo.TangJuan.HD,296.0,1.0,32.0,35.0,364.0
IMustSayNo.TangJuan.IN,378.0,19.0,28.0,45.0,470.0
IndelibleScar.Noah.AT,708.0,182.0,186.0,131.0,1207.0
IndelibleScar.Noah.EZ,106.0,113.0,83.0,14.0,316.0
IndelibleScar.Noah.HD,208.0,108.0,399.0,18.0,733.0
IndelibleScar.Noah.IN,389.0,148.0,238.0,69.0,844.0
inferior.姜米條.EZ,226.0,0.0,0.0,0.0,226.0
inferior.姜米條.HD,0.0,105.0,273.0,111.0,489.0
inferior.姜米條.IN,482.0,25.0,167.0,81.0,755.0
INFiNiTEENERZYOverdoze.RekuMochizuki.AT,590.0,168.0,0.0,130.0,888.0
INFiNiTEENERZYOverdoze.RekuMochizuki.EZ,189.0,23.0,68.0,53.0,333.0
INFiNiTEENERZYOverdoze.RekuMochizuki.HD,408.0,41.0,174.0,43.0,666.0
INFiNiTEENERZYOverdoze.RekuMochizuki.IN,549.0,60.0,114.0,165.0,888.0
InfinityHeaven.HyuN.EZ,97.0,26.0,35.0,6.0,164.0
InfinityHeaven.HyuN.HD,299.0,6.0,98.0,19.0,422.0
InfinityHeaven.HyuN.IN,431.0,67.0,502.0,29.0,1029.0
Initialize.iF.EZ,63.0,8.0,34.0,12.0,117.0
Initialize.iF.HD,124.0,29.0,162.0,39.0,354.0
Initialize.iF.IN,287.0,3.0,206.0,85.0,581.0
Introducti.EZ,9.0,14.0,60.0,10.0,93.0
InvertedWorld.ARForest.EZ,133.0,80.0,27.0,6.0,246.0
InvertedWorld.ARForest.HD,301.0,37.0,244.0,32.0,614.0
InvertedWorld.ARForest.IN,590.0,100.0,103.0,27.0,820.0
JourneywithYou.Iris.EZ,0.0,20.0,33.0,7.0,60.0
JourneywithYou.Iris.HD,103.0,34.0,0.0,38.0,175.0
JourneywithYou.Iris.IN,177.0,167.0,120.0,98.0,562.0
JunXionBetweenLifeAndDeathVIPMix.1N6Fs.EZ,26.0,18.0,218.0,0.0,262.0
JunXionBetweenLifeAndDeathVIPMix.1N6Fs.HD,125.0,25.0,440.0,3.0,593.0
JunXionBetweenLifeAndDeathVIPMix.1N6Fs.IN,438.0,39.0,227.0,18.0,722.0
Kerberos.Zris.EZ,156.0,24.0,69.0,13.0,262.0
Kerberos.Zris.HD,446.0,35.0,136.0,66.0,683.0
Kerberos.Zris.IN,799.0,65.0,44.0,70.0,978.0
Khalid.Dolphin.EZ,124.0,48.0,8.0,10.0,190.0
Khalid.Dolphin.HD,177.0,45.0,109.0,25.0,356.0
Khalid.Dolphin.IN,206.0,144.0,225.0,56.0,631.0
KhronostasisKatharsis.Halv.EZ,156.0,15.0,193.0,5.0,369.0
KhronostasisKatharsis.Halv.HD,446.0,0.0,177.0,21.0,644.0
KhronostasisKatharsis.Halv.IN,711.0,32.0,73.0,45.0,861.0
KirakiraNoelStory.RekuMochizuki.EZ,171.0,4.0,69.0,24.0,268.0
KirakiraNoelStory.RekuMochizuki.HD,351.0,2.0,231.0,42.0,626.0
KirakiraNoelStory.RekuMochizuki.IN,408.0,99.0,337.0,91.0,935.0
KIZUNAResolution.TAG.EZ,140.0,13.0,68.0,41.0,262.0
KIZUNAResolution.TAG.HD,565.0,36.0,86.0,35.0,722.0
KIZUNAResolution.TAG.IN,665.0,221.0,111.0,42.0,1039.0
KMoeVIP.ZxNX.EZ,80.0,18.0,3.0,22.0,123.0
KMoeVIP.ZxNX.HD,190.0,48.0,131.0,63.0,432.0
KMoeVIP.ZxNX.IN,698.0,50.0,282.0,30.0,1060.0
LabyrinthinKowloonWalledWorld.かめりあ.EZ,148.0,68.0,275.0,0.0,491.0
LabyrinthinKowloonWalledWorld.かめりあ.HD,314.0,107.0,547.0,0.0,968.0
LabyrinthinKowloonWalledWorld.かめりあ.IN,789.0,114.0,206.0,41.0,1150.0
LeaveAllBehind.rider.EZ,91.0,27.0,92.0,0.0,210.0
LeaveAllBehind.rider.HD,284.0,12.0,95.0,3.0,394.0
LeaveAllBehind.rider.IN,370.0,5.0,125.0,23.0,523.0
Letempsperdu.Daison.EZ,128.0,10.0,112.0,12.0,262.0
Letempsperdu.Daison.HD,270.0,7.0,308.0,3.0,588.0
Letempsperdu.Daison.IN,307.0,40.0,351.0,0.0,698.0
lifeflashesbeforeweebeyes.BilliumMoto.EZ,197.0,23.0,330.0,17.0,567.0
lifeflashesbeforeweebeyes.BilliumMoto.HD,423.0,33.0,470.0,34.0,960.0
lifeflashesbeforeweebeyes.BilliumMoto.IN,614.0,46.0,342.0,63.0,1065.0
Luminescence.米虾Fomiki初云CLoudie.EZ,191.0,39.0,208.0,5.0,443.0
Luminescence.米虾Fomiki初云CLoudie.HD,343.0,28.0,312.0,6.0,689.0
Luminescence.米虾Fomiki初云CLoudie.IN,600.0,131.0,243.0,13.0,987.0
Luminescent.Daison.EZ,185.0,33.0,112.0,0.0,330.0
Luminescent.Daison.HD,363.0,67.0,178.0,0.0,608.0
Luminescent.Daison.IN,363.0,98.0,97.0,92.0,650.0
LuminousEntitiesLostHeart.NormalMfeatUsagiDenki.EZ,136.0,36.0,95.0,8.0,275.0
LuminousEntitiesLostHeart.NormalMfeatUsagiDenki.HD,220.0,64.0,156.0,21.0,461.0
LuminousEntitiesLostHeart.NormalMfeatUsagiDenki.IN,493.0,194.0,168.0,74.0,929.0
Lyrith迷宮リリス.ユメミド.AT,855.0,40.0,268.0,73.0,1236.0
Lyrith迷宮リリス.ユメミド.EZ,179.0,21.0,36.0,12.0,248.0
Lyrith迷宮リリス.ユメミド.HD,323.0,21.0,316.0,40.0,700.0
Lyrith迷宮リリス.ユメミド.IN,736.0,174.0,265.0,92.0,1267.0
MagentaPotion.EmoCo.EZ,135.0,24.0,125.0,50.0,334.0
MagentaPotion.EmoCo.HD,342.0,63.0,203.0,23.0,631.0
MagentaPotion.EmoCo.IN,506.0,96.0,127.0,62.0,791.0
ManifoldHypothesis.cybermisofeattigerlily.EZ,68.0,48.0,39.0,32.0,187.0
ManifoldHypothesis.cybermisofeattigerlily.HD,121.0,158.0,92.0,30.0,401.0
ManifoldHypothesis.cybermisofeattigerlily.IN,548.0,92.0,209.0,46.0,895.0
MARENOL.LeaF.EZ,30.0,30.0,32.0,3.0,95.0
MARENOL.LeaF.HD,202.0,77.0,184.0,4.0,467.0
MARENOL.LeaF.IN,482.0,85.0,92.0,30.0,689.0
mechanted.rareguy.EZ,93.0,13.0,76.0,2.0,184.0
mechanted.rareguy.HD,170.0,74.0,209.0,47.0,500.0
mechanted.rareguy.IN,462.0,64.0,60.0,76.0,662.0
microwav.dandeless.EZ,162.0,30.0,0.0,4.0,196.0
microwav.dandeless.HD,316.0,11.0,128.0,4.0,459.0
microwav.dandeless.IN,625.0,9.0,2.0,13.0,649.0
MiracleForestVIPMix.Rinthlive.EZ,88.0,14.0,208.0,13.0,323.0
MiracleForestVIPMix.Rinthlive.HD,182.0,19.0,372.0,13.0,586.0
MiracleForestVIPMix.Rinthlive.IN,444.0,24.0,302.0,69.0,839.0
MOBILYS.Dachs.EZ,190.0,47.0,65.0,9.0,311.0
MOBILYS.Dachs.HD,393.0,50.0,74.0,13.0,530.0
MOBILYS.Dachs.IN,682.0,61.0,171.0,24.0,938.0
modulus.PTB10.EZ,137.0,7.0,114.0,0.0,258.0
modulus.PTB10.HD,374.0,18.0,90.0,0.0,482.0
modulus.PTB10.IN,581.0,61.0,121.0,11.0,774.0
NextTime.SaMZIng.EZ,76.0,48.0,109.0,7.0,240.0
NextTime.SaMZIng.HD,121.0,69.0,102.0,11.0,303.0
NextTime.SaMZIng.IN,195.0,108.0,70.0,14.0,387.0
Nhelv.Silentroom.EZ,43.0,31.0,109.0,13.0,196.0
Nhelv.Silentroom.HD,293.0,42.0,118.0,118.0,571.0
Nhelv.Silentroom.IN,633.0,63.0,0.0,137.0,833.0
NickofTime.P4koo.EZ,185.0,9.0,134.0,0.0,328.0
NickofTime.P4koo.HD,347.0,10.0,56.0,16.0,429.0
NickofTime.P4koo.IN,675.0,21.0,39.0,10.0,745.0
NightTheater.わかどり.EZ,85.0,25.0,87.0,59.0,256.0
NightTheater.わかどり.HD,236.0,28.0,289.0,63.0,616.0
NightTheater.わかどり.IN,578.0,64.0,125.0,44.0,811.0
NonMelodicRagezMUGEdit.Normal1zer.EZ,181.0,7.0,144.0,15.0,347.0
NonMelodicRagezMUGEdit.Normal1zer.HD,440.0,26.0,179.0,30.0,675.0
NonMelodicRagezMUGEdit.Normal1zer.IN,759.0,6.0,408.0,62.0,1235.0
NOONEYESMAN.MYUKKE.EZ,194.0,40.0,135.0,25.0,394.0
NOONEYESMAN.MYUKKE.HD,284.0,110.0,183.0,35.0,612.0
NOONEYESMAN.MYUKKE.IN,454.0,143.0,167.0,80.0,844.0
NowIsTheTimeDoIt.RoyMikelate.EZ,179.0,22.0,34.0,11.0,246.0
NowIsTheTimeDoIt.RoyMikelate.HD,449.0,46.0,278.0,4.0,777.0
NowIsTheTimeDoIt.RoyMikelate.IN,491.0,58.0,183.0,63.0,795.0
NOx.Juggernaut.EZ,86.0,42.0,58.0,12.0,198.0
NOx.Juggernaut.HD,188.0,60.0,415.0,37.0,700.0
NOx.Juggernaut.IN,482.0,111.0,463.0,94.0,1150.0
NYA.FLuoRiTe姜米條.EZ,58.0,25.0,15.0,24.0,122.0
NYA.FLuoRiTe姜米條.HD,261.0,49.0,97.0,21.0,428.0
NYA.FLuoRiTe姜米條.IN,457.0,118.0,44.0,47.0,666.0
OnAndOn.ETIAfeatJenga.EZ,97.0,17.0,28.0,53.0,195.0
OnAndOn.ETIAfeatJenga.HD,165.0,15.0,102.0,41.0,323.0
OnAndOn.ETIAfeatJenga.IN,537.0,43.0,142.0,108.0,830.0
opia.rN.EZ,106.0,30.0,41.0,56.0,233.0
opia.rN.HD,155.0,8.0,281.0,104.0,548.0
opia.rN.IN,418.0,101.0,213.0,61.0,793.0
Originally.SNKSMizku.EZ,0.0,0.0,93.0,43.0,136.0
Originally.SNKSMizku.HD,217.0,36.0,143.0,57.0,453.0
Originally.SNKSMizku.IN,615.0,75.0,184.0,77.0,951.0
Orthodox.tokiwa.EZ,185.0,13.0,107.0,7.0,312.0
Orthodox.tokiwa.HD,309.0,37.0,69.0,31.0,446.0
Orthodox.tokiwa.IN,669.0,61.0,210.0,23.0,963.0
Palescreen.WyvernPfeatMadol.EZ,93.0,60.0,66.0,5.0,224.0
Palescreen.WyvernPfeatMadol.HD,278.0,88.0,386.0,20.0,772.0
Palescreen.WyvernPfeatMadol.IN,599.0,41.0,372.0,47.0,1059.0
PANICPARADISE.DJSHIONY.AT,650.0,117.0,132.0,212.0,1111.0
PANICPARADISE.DJSHIONY.EZ,224.0,31.0,81.0,31.0,367.0
PANICPARADISE.DJSHIONY.HD,416.0,23.0,27.0,67.0,533.0
PANICPARADISE.DJSHIONY.IN,598.0,127.0,50.0,106.0,881.0
ParallelRetrogressionGameVer.Tetrajectory.EZ,179.0,58.0,265.0,5.0,507.0
ParallelRetrogressionGameVer.Tetrajectory.HD,268.0,39.0,385.0,5.0,697.0
ParallelRetrogressionGameVer.Tetrajectory.IN,480.0,78.0,261.0,32.0,851.0
parsey.siqlo.EZ,84.0,23.0,44.0,30.0,181.0
parsey.siqlo.HD,299.0,20.0,58.0,72.0,449.0
parsey.siqlo.IN,410.0,69.0,219.0,79.0,777.0
PixelRebelz.Normal1zer.EZ,75.0,24.0,160.0,26.0,285.0
PixelRebelz.Normal1zer.HD,160.0,63.0,242.0,40.0,505.0
PixelRebelz.Normal1zer.IN,673.0,81.0,170.0,17.0,941.0
PoisonANDORAffection.LeaF.EZ,75.0,33.0,12.0,20.0,140.0
PoisonANDORAffection.LeaF.HD,190.0,20.0,38.0,30.0,278.0
PoisonANDORAffection.LeaF.IN,700.0,188.0,0.0,0.0,888.0
Pontdessouvenirs.VeetaCrushvsitsufeatitsu.EZ,226.0,15.0,210.0,10.0,461.0
Pontdessouvenirs.VeetaCrushvsitsufeatitsu.HD,391.0,22.0,126.0,28.0,567.0
Pontdessouvenirs.VeetaCrushvsitsufeatitsu.IN,398.0,344.0,139.0,18.0,899.0
Poseidon.1112vsStar.AT,448.0,103.0,568.0,109.0,1228.0
Poseidon.1112vsStar.EZ,113.0,15.0,404.0,1.0,533.0
Poseidon.1112vsStar.HD,193.0,39.0,133.0,32.0,397.0
Poseidon.1112vsStar.IN,203.0,39.0,124.0,84.0,450.0
PRAGMATISMRESURRECTION.Laur.AT,616.0,180.0,324.0,36.0,1156.0
PRAGMATISMRESURRECTION.Laur.EZ,144.0,23.0,876.0,14.0,1057.0
PRAGMATISMRESURRECTION.Laur.HD,309.0,166.0,135.0,51.0,661.0
PRAGMATISMRESURRECTION.Laur.IN,476.0,150.0,294.0,79.0,999.0
PRAW.Bluewind.EZ,136.0,36.0,203.0,38.0,413.0
PRAW.Bluewind.HD,320.0,17.0,193.0,45.0,575.0
PRAW.Bluewind.IN,717.0,70.0,343.0,41.0,1171.0
Protoflicker.Silentroom.EZ,68.0,33.0,134.0,24.0,259.0
Protoflicker.Silentroom.HD,243.0,50.0,125.0,93.0,511.0
Protoflicker.Silentroom.IN,775.0,82.0,118.0,235.0,1210.0
QuantumHyperspace.D_AAN.EZ,140.0,108.0,172.0,23.0,443.0
QuantumHyperspace.D_AAN.HD,310.0,75.0,342.0,63.0,790.0
QuantumHyperspace.D_AAN.IN,520.0,44.0,187.0,137.0,888.0
Radiance.Nhato.AT,624.0,139.0,126.0,37.0,926.0
Radiance.Nhato.EZ,39.0,6.0,102.0,71.0,218.0
Radiance.Nhato.HD,265.0,51.0,243.0,80.0,639.0
Radiance.Nhato.IN,314.0,118.0,61.0,174.0,667.0
RainyHeart.BelieverInYou阿卡姆巫师.EZ,56.0,51.0,55.0,32.0,194.0
RainyHeart.BelieverInYou阿卡姆巫师.HD,194.0,49.0,75.0,13.0,331.0
RainyHeart.BelieverInYou阿卡姆巫师.IN,307.0,66.0,21.0,46.0,440.0
RainySeason.AbyssIdols.EZ,175.0,21.0,91.0,17.0,304.0
RainySeason.AbyssIdols.HD,362.0,25.0,146.0,61.0,594.0
RainySeason.AbyssIdols.IN,402.0,115.0,71.0,72.0,660.0
Ramification.rareguyReina.EZ,24.0,24.0,152.0,22.0,222.0
Ramification.rareguyReina.HD,114.0,19.0,364.0,18.0,515.0
Ramification.rareguyReina.IN,403.0,104.0,167.0,58.0,732.0
Random.SobremSilentroom.EZ,92.0,50.0,110.0,29.0,281.0
Random.SobremSilentroom.HD,326.0,42.0,188.0,45.0,601.0
Random.SobremSilentroom.IN,398.0,249.0,61.0,37.0,745.0
Realms.HinkikAHimitsu.EZ,99.0,12.0,100.0,5.0,216.0
Realms.HinkikAHimitsu.HD,219.0,42.0,262.0,39.0,562.0
Realms.HinkikAHimitsu.IN,333.0,91.0,188.0,61.0,673.0
Rebirth.ああああ.EZ,170.0,14.0,119.0,17.0,320.0
Rebirth.ああああ.HD,291.0,51.0,347.0,44.0,733.0
Rebirth.ああああ.IN,564.0,137.0,161.0,77.0,939.0
ReEndofaDream.umavsモリモリあつし.AT,954.0,89.0,282.0,52.0,1377.0
ReEndofaDream.umavsモリモリあつし.EZ,190.0,92.0,103.0,36.0,421.0
ReEndofaDream.umavsモリモリあつし.HD,406.0,151.0,251.0,48.0,856.0
ReEndofaDream.umavsモリモリあつし.IN,751.0,129.0,190.0,116.0,1186.0
Reimei.影虎.EZ,236.0,16.0,67.0,6.0,325.0
Reimei.影虎.HD,451.0,29.0,159.0,5.0,644.0
Reimei.影虎.IN,836.0,28.0,78.0,41.0,983.0
Resolver.Gomadare.EZ,85.0,17.0,14.0,12.0,128.0
Resolver.Gomadare.HD,199.0,24.0,69.0,47.0,339.0
Resolver.Gomadare.IN,431.0,179.0,299.0,84.0,993.0
RESSiSTANCE.ぐるたみん.EZ,238.0,52.0,181.0,28.0,499.0
RESSiSTANCE.ぐるたみん.HD,453.0,64.0,181.0,46.0,744.0
RESSiSTANCE.ぐるたみん.IN,638.0,198.0,33.0,157.0,1026.0
Retribution.nmyKryexe.EZ,217.0,52.0,261.0,25.0,555.0
Retribution.nmyKryexe.HD,331.0,50.0,441.0,46.0,868.0
Retribution.nmyKryexe.IN,528.0,120.0,570.0,140.0,1358.0
RetributionCycleofRedemption.ArdolfvsDaily天利.EZ,212.0,55.0,93.0,33.0,393.0
RetributionCycleofRedemption.ArdolfvsDaily天利.HD,392.0,92.0,277.0,28.0,789.0
RetributionCycleofRedemption.ArdolfvsDaily天利.IN,637.0,251.0,485.0,129.0,1502.0
Re_NascencePsystyleVer.Rinth_live.EZ,71.0,100.0,170.0,37.0,378.0
Re_NascencePsystyleVer.Rinth_live.HD,195.0,123.0,335.0,153.0,806.0
Re_NascencePsystyleVer.Rinth_live.IN,547.0,33.0,192.0,55.0,827.0
RIPPER.Friedwav.EZ,307.0,51.0,160.0,2.0,520.0
RIPPER.Friedwav.HD,354.0,42.0,273.0,35.0,704.0
RIPPER.Friedwav.IN,586.0,93.0,461.0,46.0,1186.0
Rrharil.TeamGrimoire.AT,991.0,123.0,44.0,142.0,1300.0
Rrharil.TeamGrimoire.EZ,140.0,47.0,255.0,4.0,446.0
Rrharil.TeamGrimoire.HD,251.0,18.0,344.0,87.0,700.0
Rrharil.TeamGrimoire.IN,802.0,53.0,410.0,35.0,1300.0
RubbishSorting.CtymaxvsNceS.EZ,115.0,10.0,93.0,11.0,229.0
RubbishSorting.CtymaxvsNceS.HD,330.0,6.0,127.0,12.0,475.0
RubbishSorting.CtymaxvsNceS.IN,381.0,36.0,184.0,12.0,613.0
SATELLITE.かめりあ.AT,816.0,146.0,88.0,48.0,1098.0
SATELLITE.かめりあ.EZ,155.0,6.0,179.0,5.0,345.0
SATELLITE.かめりあ.HD,434.0,22.0,138.0,6.0,600.0
SATELLITE.かめりあ.IN,469.0,216.0,154.0,58.0,897.0
Schadenfreude.ZxNX.EZ,137.0,31.0,165.0,18.0,351.0
Schadenfreude.ZxNX.HD,258.0,54.0,267.0,21.0,600.0
Schadenfreude.ZxNX.IN,524.0,143.0,483.0,107.0,1257.0
SecretIllumination.Yooh.EZ,82.0,63.0,93.0,43.0,281.0
SecretIllumination.Yooh.HD,185.0,73.0,572.0,33.0,863.0
SecretIllumination.Yooh.IN,414.0,114.0,263.0,110.0,901.0
Sein.朔Apo11oprogramvsお月さま交響曲ftkuroa荒巻.EZ,144.0,25.0,31.0,3.0,203.0
Sein.朔Apo11oprogramvsお月さま交響曲ftkuroa荒巻.HD,203.0,23.0,224.0,23.0,473.0
Sein.朔Apo11oprogramvsお月さま交響曲ftkuroa荒巻.IN,448.0,31.0,164.0,78.0,721.0
Shadow.SumaiLightvs姜米條.AT,717.0,32.0,199.0,141.0,1089.0
Shadow.SumaiLightvs姜米條.EZ,263.0,13.0,115.0,2.0,393.0
Shadow.SumaiLightvs姜米條.HD,366.0,56.0,102.0,25.0,549.0
Shadow.SumaiLightvs姜米條.IN,520.0,137.0,148.0,35.0,840.0
Shelter.MeatyRabbitNceS.EZ,32.0,45.0,186.0,2.0,265.0
Shelter.MeatyRabbitNceS.HD,120.0,114.0,148.0,6.0,388.0
Shelter.MeatyRabbitNceS.IN,158.0,66.0,401.0,71.0,696.0
ShineAfter.ADeanJocularACE.EZ,57.0,26.0,158.0,21.0,262.0
ShineAfter.ADeanJocularACE.HD,134.0,33.0,405.0,75.0,647.0
ShineAfter.ADeanJocularACE.IN,483.0,163.0,73.0,81.0,800.0
SIGMA.Kryexe.EZ,139.0,26.0,168.0,19.0,352.0
SIGMA.Kryexe.HD,227.0,48.0,224.0,17.0,516.0
SIGMA.Kryexe.IN,635.0,34.0,53.0,63.0,785.0
SilenceisGoldenSpeechisGolden.NIWASHI.EZ,187.0,54.0,106.0,29.0,376.0
SilenceisGoldenSpeechisGolden.NIWASHI.HD,266.0,66.0,425.0,38.0,795.0
SilenceisGoldenSpeechisGolden.NIWASHI.IN,787.0,107.0,348.0,31.0,1273.0
SnowDesert.WyvernP.EZ,117.0,38.0,209.0,0.0,364.0
SnowDesert.WyvernP.HD,196.0,17.0,223.0,23.0,459.0
SnowDesert.WyvernP.IN,319.0,68.0,243.0,25.0,655.0
SparkleNewLife.rider.EZ,169.0,12.0,124.0,0.0,305.0
SparkleNewLife.rider.HD,301.0,39.0,157.0,0.0,497.0
SparkleNewLife.rider.IN,429.0,38.0,201.0,16.0,684.0
Spasmodic.姜米條颶風元力上人.AT,861.0,157.0,622.0,31.0,1671.0
Spasmodic.姜米條颶風元力上人.EZ,340.0,78.0,205.0,14.0,637.0
Spasmodic.姜米條颶風元力上人.HD,577.0,95.0,205.0,27.0,904.0
Spasmodic.姜米條颶風元力上人.IN,747.0,119.0,495.0,28.0,1389.0
SpeedUp.DarTokki.EZ,122.0,47.0,89.0,4.0,262.0
SpeedUp.DarTokki.HD,335.0,40.0,82.0,6.0,463.0
SpeedUp.DarTokki.IN,492.0,57.0,145.0,17.0,711.0
Spotlight.Ardolf.EZ,93.0,57.0,134.0,4.0,288.0
Spotlight.Ardolf.HD,246.0,51.0,110.0,23.0,430.0
Spotlight.Ardolf.IN,495.0,84.0,63.0,135.0,777.0
Starduster.Quree.EZ,136.0,35.0,107.0,2.0,280.0
Starduster.Quree.HD,209.0,53.0,274.0,42.0,578.0
Starduster.Quree.IN,508.0,78.0,220.0,68.0,874.0
StardustRAY.kanonevsBlackY.AT,835.0,309.0,308.0,118.0,1570.0
StardustRAY.kanonevsBlackY.EZ,140.0,75.0,150.0,34.0,399.0
StardustRAY.kanonevsBlackY.HD,232.0,106.0,398.0,108.0,844.0
StardustRAY.kanonevsBlackY.IN,609.0,250.0,434.0,99.0,1392.0
Stasis.Maozon.AT,952.0,123.0,554.0,71.0,1700.0
Stasis.Maozon.EZ,131.0,47.0,258.0,10.0,446.0
Stasis.Maozon.HD,273.0,66.0,532.0,31.0,902.0
Stasis.Maozon.IN,603.0,104.0,509.0,106.0,1322.0
SultanRage.MonstDeath.EZ,85.0,19.0,51.0,4.0,159.0
SultanRage.MonstDeath.HD,127.0,17.0,182.0,8.0,334.0
SultanRage.MonstDeath.IN,266.0,19.0,177.0,23.0,485.0
SURREALISM.Itsuki.EZ,144.0,36.0,143.0,15.0,338.0
SURREALISM.Itsuki.HD,131.0,70.0,306.0,64.0,571.0
SURREALISM.Itsuki.IN,339.0,55.0,442.0,78.0,914.0
SwingSkipDrop.ミハイル.EZ,67.0,60.0,82.0,10.0,219.0
SwingSkipDrop.ミハイル.HD,106.0,79.0,120.0,22.0,327.0
SwingSkipDrop.ミハイル.IN,732.0,69.0,147.0,29.0,977.0
TECHNOPOLIS2085.PRASTIKDANCEFLOOR.AT,453.0,150.0,134.0,87.0,824.0
TECHNOPOLIS2085.PRASTIKDANCEFLOOR.EZ,29.0,54.0,39.0,19.0,141.0
TECHNOPOLIS2085.PRASTIKDANCEFLOOR.HD,126.0,124.0,140.0,53.0,443.0
TECHNOPOLIS2085.PRASTIKDANCEFLOOR.IN,512.0,107.0,125.0,76.0,820.0
TemporalShifting.LureRabbitVC.EZ,29.0,54.0,19.0,25.0,127.0
TemporalShifting.LureRabbitVC.HD,183.0,40.0,128.0,114.0,465.0
TemporalShifting.LureRabbitVC.IN,630.0,102.0,142.0,85.0,959.0
TheChariotREVIIVAL.Attoclef.EZ,198.0,81.0,225.0,16.0,520.0
TheChariotREVIIVAL.Attoclef.HD,287.0,48.0,296.0,29.0,660.0
TheChariotREVIIVAL.Attoclef.IN,602.0,131.0,216.0,60.0,1009.0
TheMountainEater.PaulBazooka.EZ,165.0,37.0,8.0,0.0,210.0
TheMountainEater.PaulBazooka.HD,293.0,42.0,42.0,9.0,386.0
TheMountainEater.PaulBazooka.IN,590.0,36.0,39.0,32.0,697.0
Thrashforce.KAHvsE0ri4.EZ,75.0,42.0,77.0,25.0,219.0
Thrashforce.KAHvsE0ri4.HD,254.0,70.0,262.0,87.0,673.0
Thrashforce.KAHvsE0ri4.IN,463.0,227.0,106.0,88.0,884.0
TimetoNightSkyfeatLeeYuJin.HyuNKLYDIX.EZ,112.0,36.0,7.0,10.0,165.0
TimetoNightSkyfeatLeeYuJin.HyuNKLYDIX.HD,236.0,28.0,257.0,38.0,559.0
TimetoNightSkyfeatLeeYuJin.HyuNKLYDIX.IN,431.0,109.0,0.0,0.0,540.0
Trane.MALVA.EZ,31.0,20.0,92.0,5.0,148.0
Trane.MALVA.HD,117.0,42.0,184.0,77.0,420.0
Trane.MALVA.IN,421.0,34.0,126.0,80.0,661.0
TriumphRegret.typeMARS.EZ,143.0,29.0,235.0,16.0,423.0
TriumphRegret.typeMARS.HD,287.0,36.0,332.0,39.0,694.0
TriumphRegret.typeMARS.IN,586.0,41.0,277.0,110.0,1014.0
Trojan.litmus.EZ,92.0,37.0,99.0,117.0,345.0
Trojan.litmus.HD,238.0,91.0,313.0,99.0,741.0
Trojan.litmus.IN,301.0,134.0,838.0,32.0,1305.0
UnorthodoxThoughts.Joulez.EZ,145.0,12.0,339.0,16.0,512.0
UnorthodoxThoughts.Joulez.HD,230.0,46.0,357.0,11.0,644.0
UnorthodoxThoughts.Joulez.IN,480.0,13.0,221.0,15.0,729.0
Upshift.Iriss-Frantzz.EZ,103.0,41.0,461.0,25.0,630.0
Upshift.Iriss-Frantzz.HD,249.0,48.0,201.0,47.0,545.0
Upshift.Iriss-Frantzz.IN,482.0,228.0,185.0,51.0,946.0
valorstarcross.LundyvsWyvren.EZ,186.0,69.0,200.0,24.0,479.0
valorstarcross.LundyvsWyvren.HD,507.0,123.0,166.0,39.0,835.0
valorstarcross.LundyvsWyvren.IN,733.0,89.0,169.0,92.0,1083.0
volcanic.DETROakaルゼ.AT,1185.0,40.0,419.0,6.0,1650.0
volcanic.DETROakaルゼ.EZ,193.0,3.0,850.0,6.0,1052.0
volcanic.DETROakaルゼ.HD,556.0,0.0,391.0,38.0,985.0
volcanic.DETROakaルゼ.IN,738.0,97.0,309.0,34.0,1178.0
WATER.A39沙包P.EZ,216.0,0.0,94.0,28.0,338.0
WATER.A39沙包P.HD,469.0,31.0,163.0,40.0,703.0
WATER.A39沙包P.IN,495.0,40.0,26.0,82.0,643.0
Wavetapper.Frums.EZ,160.0,36.0,274.0,0.0,470.0
Wavetapper.Frums.HD,259.0,36.0,192.0,20.0,507.0
Wavetapper.Frums.IN,746.0,23.0,41.0,56.0,866.0
Wintercube.CtymaxfeatNceS.EZ,121.0,7.0,108.0,70.0,306.0
Wintercube.CtymaxfeatNceS.HD,109.0,55.0,237.0,48.0,449.0
Wintercube.CtymaxfeatNceS.IN,542.0,74.0,88.0,29.0,733.0
WithYou.Cashew.EZ,177.0,25.0,24.0,0.0,226.0
WithYou.Cashew.HD,289.0,26.0,339.0,0.0,654.0
WithYou.Cashew.IN,623.0,7.0,120.0,24.0,774.0
Xenolith.Tatsh.EZ,100.0,45.0,37.0,20.0,202.0
